1.940281192588439729e-01,1.067977204014393527e-01,-4.060279671243443439e-02
1.955041119790453807e-01,1.076289519575845260e-01,1.065137830744323881e-02
1.929525985187985349e-01,1.049059612304833189e-01,6.092837407146842188e-02
-2.019273749062877599e-01,-1.084089236904648701e-01,-3.499173811097565368e-02
-2.055381445902748072e-01,-1.121562581488372429e-01,2.089603443486626536e-03
-1.914343931842376056e-01,-1.084906239231106517e-01,4.550756669354633771e-02
-1.539402300757915787e-01,-1.083558699867581410e-01,-3.529185188367602033e-02
-1.435295987910107096e-01,-1.122073926452140935e-01,5.779664689169665241e-03
-1.497318500512491990e-01,-1.097035048102537047e-01,5.158148413823550327e-02
-9.211018457540373627e-02,-1.024922433574255998e-01,-4.872950304684098288e-02
-9.039092320304158157e-02,-1.122466183562297326e-01,1.159034224369140560e-02
-8.068010654084906141e-02,-1.094411360151955476e-01,5.163378286071344109e-02
-3.040582699382855802e-02,-1.092092543215645722e-01,-3.027495079500070602e-02
-2.617868536767117837e-02,-1.121954870237027446e-01,-3.671067770699477407e-03
-2.797310094334815034e-02,-1.034247220514934174e-01,5.490467545134350424e-02
3.041611309869353408e-02,-1.045987995254511610e-01,-4.547102809866185313e-02
2.353649680662672078e-02,-1.103425297117314324e-01,5.112789149807026555e-03
2.300687673285746124e-02,-1.061300656454760016e-01,5.579248875826284260e-02
7.484167502602134814e-02,-1.073255867500827881e-01,-3.875111218957780213e-02
7.474756697559481466e-02,-1.073932690237020676e-01,1.048676274193949959e-02
7.978101627443584531e-02,-1.081620300277009311e-01,4.580558643970313037e-02
1.358400555148702726e-01,-1.080063997472930221e-01,-3.656650605028964607e-02
1.305437171769678883e-01,-1.073889712273458918e-01,1.165170555385024523e-02
1.377550204563949554e-01,-1.069874711418285357e-01,5.179202564773061068e-02
1.941956576266437862e-01,-1.079450025809991914e-01,-3.686887123786996429e-02
1.938902718696756122e-01,-1.073886644133105056e-01,1.111610723804700059e-02
2.001511800475972436e-01,-1.079764216617283973e-01,4.650799012847117719e-02
-3.686158974167910718e-01,-4.021027193599280986e-02,7.076553242006790312e-02
-3.681459400829986128e-01,5.208467747506348097e-03,7.342876160787706330e-02
-3.638735849649264997e-01,4.046744703661700471e-02,7.433226480439311668e-02
-2.985221225387669208e-01,-3.885535329792610265e-02,8.007604001746761180e-02
-3.078048349375628323e-01,-2.231599183640471662e-03,7.984160827030957475e-02
-2.964216060447568135e-01,3.330064059640611140e-02,8.011350107034299894e-02
-2.369725296204526488e-01,-4.338404949699016522e-02,7.726902973645972950e-02
-2.377639218969732349e-01,-3.776213537665132087e-03,8.040800000000000725e-02
-2.305336355071131160e-01,3.543245520171021956e-02,8.041872654319863478e-02
-1.572771757830853379e-01,-4.147923433842472252e-02,8.040745884251250530e-02
-1.658323769784812440e-01,-1.349609581807796263e-03,8.040734955909530079e-02
-1.713098618217190061e-01,4.670376049652331246e-02,8.040762219322647453e-02
-1.023274013320093212e-01,-4.380806186767707139e-02,8.040701117129371578e-02
-9.714441932547424052e-02,-6.706596228945038707e-03,8.040667226744585561e-02
-9.169298816943038943e-02,3.508517112887608869e-02,8.040732768827089927e-02
-2.513266687542346431e-02,-3.980678445143757266e-02,8.091398422758884490e-02
-3.015630433367538776e-02,-8.254027357063493942e-04,8.040858238289577686e-02
-2.672442613206385542e-02,3.736330897235645015e-02,8.040326457574241414e-02
-2.017509059292569296e-01,7.685724240514828220e-02,7.856476156833198943e-02
-1.192169609872112401e-01,8.323395158139740291e-02,7.864077895607725355e-02
1.062824198345337437e-02,8.375803015776803195e-02,8.048448605240800247e-02
-2.027015361410242078e-01,-7.276703325761174623e-02,8.043059394581725252e-02
5.158387125373902621e-03,-7.005468596609824850e-02,8.041056667848545114e-02
9.990425073326331118e-02,-7.316849540493534920e-02,7.396702845262836945e-02
3.922276859412979766e-01,-6.305464592396221868e-02,-6.862384148692490804e-02
4.379462212936170440e-01,-6.930506459356164384e-02,4.171978297860339663e-02
3.908250611208300973e-01,-2.563254834460887768e-02,-7.356939024280029216e-02
4.402066943654576736e-01,-1.774417473835462195e-02,3.663364163299682313e-02
3.859569585477496956e-01,2.159459935304217440e-02,-7.051342747844221992e-02
4.418630768433727818e-01,1.694419319973040905e-02,4.374123710821908873e-02
3.899917695023729647e-01,6.233214448769576477e-02,-7.395490436393543920e-02
4.386020363646418452e-01,6.777425099924404284e-02,4.469187550167567913e-02
-3.966242350924641391e-01,-6.356242227626560104e-02,-6.115476136385850081e-02
-4.183983031816751463e-01,-7.705511166339625018e-02,4.216069878568680374e-02
-3.999175425817436125e-01,-2.756888825115046474e-02,-6.051917558675215525e-02
-4.207352911576304200e-01,-1.928083504490896161e-02,3.405999611499893609e-02
-4.006489999999999219e-01,2.216048614707098047e-02,-5.634333699299678283e-02
-4.166398180625048298e-01,1.603572803133556865e-02,3.524719729471750135e-02
-4.017520218942395305e-01,6.382209502226596221e-02,-6.012013812379680966e-02
-4.257532851216520586e-01,7.021872401331286095e-02,3.947270538273226631e-02
-4.200776355987978494e-01,-6.980975809280459687e-02,-1.241306345711980404e-02
-4.199754079097021142e-01,6.854987551819947955e-02,-1.362406018143791711e-02
